X	Y	FID	Facility_N	F_NAME	HMIS	Province	District	Division	LOCATION	Sub_Locati	Spatial_Re	Facility_T	Agency	Latitude	Longitude	GlobalID
39.6036	-4.01305	3167	83	PORT HEALTH SERVICES	0	COAST	MOMBASA	CHANGAMWE	PORT REITZ	PORT REITZ	DSA/DFH(MOH)-UNFPA REPORT	9	MOH	-4.01305	39.6036	{83139B83-7C5F-47C0-8E53-362707125C52}
37.2735	-0.49221	3168	85	KERUGOYA MEDICAL CENTRE (IP)	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.49221	37.2735	{CCF5800E-C9BB-4DAD-B416-7975F73F50F5}
37.12165	-0.4779	3169	119	GADI CLINIC	0	CENTRAL	NYERI	MATHIRA	KARATINA	CHERU	GPS	6	PRIV	-0.4779	37.12165	{8BE907AA-3EB9-4303-B4B7-F6AA0EE79F6B}
39.8172	-3.78401	3170	126	SHARIANI MEDICAL CLINIC	0	COAST	KILIFI	KIKAMBALA	JUNJU	KURUWITU	KEMRI-KILIFI PROJECT	6	PRIV	-3.78401	39.8172	{CD0AF31C-9D0A-4774-B040-386CC9ED962D}
39.655179	-4.040926	3171	84	RAILWAY DISP	671	COAST	MOMBASA	ISLAND	MAJENGO	MAJENGO(KING'ORANI)	DSA/DFH(MOH)-UNFPA REPORT	9	OTHER MIN	-4.040926	39.655179	{FA4B83D6-DCA8-4A34-9AB8-81C7AD22705A}
37.27652	-0.49888	3172	86	KERUGOYA MEDICAL CLINIC (OP)	4717	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.49888	37.27652	{9C000052-D8C8-4882-B4B6-00A736592A79}
36.99123	-0.56231	3173	120	GAKINDU MEDICAL CLINIC	0	CENTRAL	NYERI	MUKURWE-INI	GAKINDU	GAKINDUINI	DISTRICT ESTIMATES	6	PRIV	-0.56231	36.99123	{C5858BA5-40A8-4305-8E31-040F8858E054}
39.81987	-3.795226	3174	127	SHAURI MOYO DISP	552	COAST	KILIFI	KIKAMBALA	JUNJU	KURUWITU	DSA/DFH(MOH)-UNFPA REPORT	4	PRIV	-3.795226	39.81987	{0675039F-A771-40B4-BA0A-7ACB81A2F409}
36.97	-0.43	3175	121	GRICE MEDICAL CENTRE	0	CENTRAL	NYERI	MUNICIPALITY	MUKARO	RURINGU	ILRI VILLAGES	6	PRIV	-0.43	36.97	{59D8BBD7-27C0-44F5-AED0-4E4B80C410D6}
39.773983	-3.397565	3176	128	SHONONEKA MED SERVICES	0	COAST	KILIFI	VITENGENI	VITENGENI	MADAMANI	AMKENI	6	PRIV	-3.397565	39.773983	{125BFF9A-17EF-4031-8E05-AAE602C9FC69}
37.68	-3.48	3177	40	ELDORO H G H SCHOOL DISP	3312	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KIMORIGO	ILRI VILLAGES	9	MISS	-3.48	37.68	{A2F320AF-689C-4B3D-A270-79B1B1520FF8}
37.27745	-0.49905	3178	88	KIRINYAGA HOME  CLINIC	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.49905	37.27745	{BED760ED-1D69-4742-A382-754B5853F2DC}
36.95238	-0.420984	3179	122	IRIANI TRAD  MED CLINIC	0	CENTRAL	NYERI	MUNICIPALITY	MUKARO	MAJENGO(NYERI)	ILRI MKT CENTRE	6	PRIV	-0.420984	36.95238	{FBC0981B-FBA8-4553-8503-586F007EE7FD}
39.715125	-3.701137	3180	129	ST ANNE MED CLINIC	0	COAST	KILIFI	CHONYI	CHASIMBA	KITSOENI	AMKENI	6	PRIV	-3.701137	39.715125	{1521C3D5-E6C5-4405-8F35-746CFB7EB201}
37.12412	-0.47795	3181	123	KARATINA MEDICAL SERVICES	0	CENTRAL	NYERI	MATHIRA	KARATINA	CHERU	GPS	6	PRIV	-0.47795	37.12412	{7DD737FB-58F1-4A3F-A1D3-509BB050CE44}
39.745778	-3.921553	3182	130	ST ANNE'S MED CLINIC	0	COAST	KILIFI	KIKAMBALA	MTWAPA	KANAMAI	AMKENI	6	PRIV	-3.921553	39.745778	{BFB29C2D-D696-4653-A74F-C9A0EAA000FE}
38.495506	-3.095698	3183	41	MANYANI PRISON DISP	713	COAST	TAITA TAVETA	TSAVO N. PARK	TSAVO N. PARK	TSAVO N. PARK	DDP	9	MOH	-3.095698	38.495506	{DD717722-052C-4B89-99A2-772F6A7AFB14}
37.27927	-0.50298	3184	89	KIRINYAGA MEDICAL CLINIC	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.50298	37.27927	{83466B25-21EF-4E5E-8427-F6BDCE808064}
37.12589	-0.48045	3185	124	KARERI MEDICAL CLINIC	0	CENTRAL	NYERI	MATHIRA	KARATINA	MUTHUA	GPS	6	PRIV	-0.48045	37.12589	{4DC43505-387D-4B52-BBA9-F2F8C117E887}
39.575577	-3.860305	3186	131	ST. JAMES MEDICAL CLINIC (KALOLENI)	2928	COAST	KILIFI	KALOLENI	RURUMA	JIMBA(KILIFI)	AMKENI	6	PRIV	-3.860305	39.575577	{9B8F3A3B-25EB-42B4-9199-3E3C49EF5163}
37.27927	-0.50298	3187	90	KUGERIA WOMEN GROUP CLINIC	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.50298	37.27927	{C1BC0388-FC66-41E2-85EA-E04554A4CCE5}
38.392233	-3.532748	3188	43	TAITA HILLS LODGE DISP	780	COAST	TAITA TAVETA	MWATATE	MWATATE	SEMBE	DDP	9	PRIV	-3.532748	38.392233	{EA8986F3-17F2-42BF-BEFA-560D8625E3DF}
36.92	-0.47	3189	125	KIARUHIU DISP	465	CENTRAL	NYERI	TETU	KARUNDU	KIANJOGU(NYERI)	ILRI VILLAGES	4	PRIV	-0.47	36.92	{A73827EE-7866-42D7-818B-EA0D478D0943}
39.77138	-3.895753	3190	134	SUN N SAND COMMUNITY MED CLINIC	0	COAST	KILIFI	KIKAMBALA	MTWAPA	KANAMAI	AMKENI	6	PRIV	-3.895753	39.77138	{0E5A6C8E-9422-495C-BF47-763CFB9A1ED6}
37.23433	-0.57029	3191	91	KUTUS DISP	287	CENTRAL	KIRINYAGA	NDIA	MWERUA	KIANJANG'A	GPS	4	PRIV	-0.57029	37.23433	{409150CA-CFB1-4025-A117-148990A0DBBD}
38.4	-3.53	3192	44	TAITA SISAL ESTATE CLINIC	0	COAST	TAITA TAVETA	MWATATE	MWATATE	SEMBE	ILRI VILLAGES	9	PRIV	-3.53	38.4	{7CBA6AE1-F48E-46E5-AE32-01A3AD4C5C43}
36.891123	-0.291142	3193	126	LABURA DISP	3812	CENTRAL	NYERI	KIENI WEST	MWIYONGO	LABURA	1:50000 MAPS	4	PRIV	-0.291142	36.891123	{8796BC57-7F42-42BC-92A7-1601E308733A}
39.692627	-3.543015	3194	136	TCHAMALO CLINIC	0	COAST	KILIFI	GANZE	GANZE	GANZE/TSANGALAWENI	AMKENI	6	PRIV	-3.543015	39.692627	{622087DB-F691-443A-A5A9-B5C85B75859A}
37.65	-3.42	3195	45	TAVETA SISAL ESTATE CLINIC	726	COAST	TAITA TAVETA	TAVETA	KIMORIGO	KITOBO	ILRI VILLAGES	9	PRIV	-3.42	37.65	{320BFCB1-519C-4F0C-93D1-B8D3AB5EE7D3}
37.3684	-0.69621	3196	93	MWEA MED HOSP	0	CENTRAL	KIRINYAGA	MWEA	TEBERE	KARUKUNGU	HD MAPS	5	PRIV	-0.69621	37.3684	{7F6C37D4-F58D-4490-A630-36330D797761}
37.12576	-0.47943	3197	127	MATHIRA MEDICARE  CLINIC	0	CENTRAL	NYERI	MATHIRA	KARATINA	MUTHUA	GPS	6	PRIV	-0.47943	37.12576	{0604BFC3-9527-4887-B553-089B579D18EF}
39.8929	-3.52597	3198	137	TEZO MEDICAL CLINIC	0	COAST	KILIFI	BAHARI	NGERENYA	ZOWERANI	KEMRI-KILIFI PROJECT	6	PRIV	-3.52597	39.8929	{44100E47-5B81-4709-B964-316B6AA74F16}
38.354123	-3.509236	3199	46	TEITA SISAL ESTATE DISP	722	COAST	TAITA TAVETA	MWATATE	MWACHABO	MWACHABO	DDP	9	PRIV	-3.509236	38.354123	{657E7B91-2CA6-4969-B0BE-B77F79573280}
37.42767	-0.71006	3200	94	MWEA MEDICAL CLINIC	4711	CENTRAL	KIRINYAGA	MWEA	TEBERE	KARUKUNGU	GPS	6	PRIV	-0.71006	37.42767	{1B9407A2-0489-42F5-A526-2826F4B6B85F}
37.05217	-0.55541	3201	128	MUKURWEINI MEDICAL CLINIC	3163	CENTRAL	NYERI	MUKURWE-INI	MUHITO	GATURIA	GPS	6	PRIV	-0.55541	37.05217	{1B9C05D8-684A-461A-A656-35A24E51AC95}
39.7009	-3.769	3202	138	TINGA'S PRIVATE CLINIC	0	COAST	KILIFI	CHONYI	ZIANI	ZIANI	KEMRI-KILIFI PROJECT	6	PRIV	-3.769	39.7009	{017D77D7-C675-4775-806D-5485A8A010FC}
36.9041	-0.323925	3203	129	MWEIGA  RURAL HEALTH CLINIC	492	CENTRAL	NYERI	KIENI WEST	MWEIGA	KAMATONGU	1:50000 MAPS	6	PRIV	-0.323925	36.9041	{E872EB42-FC74-46AF-BDF0-676948EAD385}
39.56796	-3.859195	3204	139	UPENDO MED CLINIC	0	COAST	KILIFI	KALOLENI	RURUMA	JIMBA(KILIFI)	AMKENI	6	PRIV	-3.859195	39.56796	{3F349CAC-C9BF-4FD3-BA3E-3B9191F210A4}
37.27939	-0.50217	3205	95	PEOPLE'S CLINIC	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.50217	37.27939	{9F98D042-ECAC-4E6E-9C0D-AD5AC1BE6FEF}
38.539593	-3.402089	3206	47	VOI SISAL ESTATE DISP	728	COAST	TAITA TAVETA	TAUSA	MBOLOLO	MRARU	DDP	9	PRIV	-3.402089	38.539593	{B847D9D0-9543-4971-A46A-58A6D59184A4}
37.125549	-0.477277	3207	130	MWENDI WEGA MEDICAL CLINIC	0	CENTRAL	NYERI	MATHIRA	KARATINA	CHERU	ILRI MKT CENTRE	6	PRIV	-0.477277	37.125549	{04DEB7AE-E0A4-45EE-8CE7-19FDF1283F59}
39.795152	-3.8224	3208	140	VIPINGO SISAL ESTATE HC	562	COAST	KILIFI	KIKAMBALA	JUNJU	VIPINGO	AMKENI	3	PRIV	-3.8224	39.795152	{C636D295-1FD5-4523-9F76-45FCE857000F}
36.94863	-0.41946	3209	131	NYERI MEDICAL CENTRE	0	CENTRAL	NYERI	MUNICIPALITY	MUKARO	MAJENGO(NYERI)	GPS	6	PRIV	-0.41946	36.94863	{9529306D-2EAA-4C8C-8673-0CEC7950BD3B}
37.27951	-0.50284	3210	97	RAPHA MEDICAL CLINIC	0	CENTRAL	KIRINYAGA	CENTRAL	KERUGOYA	KAGUYU(CENTRAL)	GPS	6	PRIV	-0.50284	37.27951	{E6D9C31F-D43C-4DF0-A103-7587CED76AEE}
39.63511	-3.930637	3211	141	VORONI MED CLINIC	0	COAST	KILIFI	KALOLENI	MWAWESA	BWAGAMOYO	AMKENI	6	PRIV	-3.930637	39.63511	{53354C6C-86CD-439A-9F22-EB9456C4FD1D}
37.789	-3.38	3212	48	ZIWANI SISAL ESTATE CLINIC	731	COAST	TAITA TAVETA	TAVETA	CHALA	CHALA	ILRI MKT CENTRE	9	PRIV	-3.38	37.789	{0164DB35-7F3E-486E-B420-B76D803D2DB5}
39.86111	-3.62027	3213	142	WANANCHI MEDICAL CLINIC	2929	COAST	KILIFI	BAHARI	KILIFI TOWNSHIP	HOSPITAL(KILIFI)	KEMRI-KILIFI PROJECT	6	PRIV	-3.62027	39.86111	{0571174D-C63F-4860-A73F-9E5FB6D131FE}
36.93584	-0.4214	3214	132	OUTSPAN HOSP	0	CENTRAL	NYERI	MUNICIPALITY	MUKARO	MAJENGO(NYERI)	GPS	5	PRIV	-0.4214	36.93584	{1F9C1DE8-00EF-4C53-97D8-BDA213BAD832}
37.20586	-0.663963	3215	100	SAGANA MEDICAL CLINIC	0	CENTRAL	KIRINYAGA	NDIA	KIINE SOUTH	SAGANA(KIRINYAGA)	1:50000 MAPS	6	PRIV	-0.663963	37.20586	{CDC4FD28-70D2-4F21-BEEE-0F422A38550C}
40.034168	-1.49866	3216	63	GK PRISON HOLA DISP	774	COAST	TANA RIVER	GALORE	CHEWANI	HOLA MISSION	DANIDA	9	OTHER MIN	-1.49866	40.034168	{32D2C6A7-9085-4FDF-BE58-F5C950BD1DB0}
39.9066	-3.49031	3217	143	WESA CLINIC	0	COAST	KILIFI	BAHARI	NGERENYA	ZOWERANI	KEMRI-KILIFI PROJECT	6	PRIV	-3.49031	39.9066	{B82F3CFD-0BE1-4612-9F7F-FC3EA600D36A}
37.125984	-0.473824	3218	133	PATIENTS CARE CENTRE	0	CENTRAL	NYERI	MATHIRA	KARATINA	CHERU	SUBLOC CENTROID	6	PRIV	-0.473824	37.125984	{41C6564C-B607-44C4-88D4-AC883B21F6AF}
39.481	-4.47656	3219	61	ALMA MEDICAL CLINIC	0	COAST	KWALE	MSAMBWENI	MSAMBWENI	VINGUJINI	GPS	6	PRIV	-4.47656	39.481	{2C5B585E-254C-4F1B-B3E7-BED7368F7887}
36.9624	-0.43306	3220	134	RURINGU MEDICAL CLINIC	0	CENTRAL	NYERI	MUNICIPALITY	MUKARO	RURINGU	GPS	6	PRIV	-0.43306	36.9624	{19B45DE6-EA5A-4760-B875-DE9846132954}
39.4526	-4.17177	3221	62	BAHARI MEDICAL CLINIC	0	COAST	KWALE	MATUGA	GOLINI	GOLINI	GPS	6	PRIV	-4.17177	39.4526	{65CDB9BD-F609-4046-B328-6C8C6779EAB5}
37.12358	-0.47863	3222	135	SUNNY MEDICAL CENTRE	0	CENTRAL	NYERI	MATHIRA	KARATINA	CHERU	GPS	6	PRIV	-0.47863	37.12358	{E1378D78-1BB4-44E7-8399-2C66F79142DD}
40.18642	-2.413933	3223	65	NGAO SECONDARY SCHOOL DISP	4394	COAST	TANA RIVER	GARSEN	KIPAO	KIPAO	ILRI MKT CENTRE	9	OTHER MIN	-2.413933	40.18642	{D61290C4-41B9-4908-8E6C-D5E5F4446FCA}
37.369991	-0.68	3224	103	WANGURU C.C.S CLINIC	4712	CENTRAL	KIRINYAGA	MWEA	TEBERE	KARUKUNGU	ILRI MKT CENTRE	6	PRIV	-0.68	37.369991	{08FBAABD-BFE3-4201-A689-242EF7507205}
39.4534	-4.17197	3225	63	CORNERSTONE MEDICAL CLINIC	0	COAST	KWALE	MATUGA	GOLINI	GOLINI	GPS	6	PRIV	-4.17197	39.4534	{2BDEA502-CEA3-4129-BEF5-4ED94AA6D2B6}
40.104722	-2.472153	3226	66	TARASAA HIGH SCHOOL CLINIC	781	COAST	TANA RIVER	GARSEN	NGAO	TARASAA	SUBLOC CENTROID	9	OTHER MIN	-2.472153	40.104722	{DDFD2211-106A-453F-8B0E-92CCEC6A6FDA}
37.05035	-0.55853	3227	136	SUNNY MEDICAL CLINIC	0	CENTRAL	NYERI	MUKURWE-INI	MUHITO	GATURIA	GPS	6	PRIV	-0.55853	37.05035	{03246B17-ED64-4D36-8B56-AF1115615C11}
37.001542	-0.802092	3228	0	FAITH HEALTH SERVICES	0	CENTRAL	MARAGUA	KIGUMO	KIGUMO	KIRERE	DHMT	6	PRIV	-0.802092	37.001542	{A6E03AEC-166D-498C-947A-68399F1F4FCC}
39.5894	-4.27688	3229	64	DIANI BEACH HOSPITAL	0	COAST	KWALE	MSAMBWENI	DIANI	GOMBATO	GPS	5	PRIV	-4.27688	39.5894	{37A38A0E-2CAB-46FD-A4E2-CC6697783DB9}
36.8	-0.3	3230	137	UZIMA MEDICAL CLINIC	0	CENTRAL	NYERI	KIENI WEST	ENDARASHA	ENDARASHA	ILRI VILLAGES	6	PRIV	-0.3	36.8	{0BC2CA12-53B3-4C26-A3C0-F19257133987}
37.132641	-0.792333	3231	0	FM MEDICAL CLINIC	0	CENTRAL	MARAGUA	MARAGUA	ICHAGAKI	KIANJIRUINI	DHMT	6	PRIV	-0.792333	37.132641	{A23266D3-6966-4535-9CA6-DCBE0B334805}
39	-2.78	3232	67	VOI ESTATE DISP	785	COAST	TANA RIVER	TSAVO E  N .PARK	TSAVO E  N .PARK	TSAVO E N PARK	ILRI VILLAGES	9	PRIV	-2.78	39	{A1C098EA-2E8B-4CF9-B788-DEBBE2570C84}
39.3934	-4.52491	3233	65	ESMOTH MEDICAL CLINIC	0	COAST	KWALE	MSAMBWENI	KINGWEDE/SHIRAZ	SHIRAZI	GPS	6	PRIV	-4.52491	39.3934	{0A0E5802-E193-4AD3-985B-727AC1D893A5}
36.86232	-0.54123	3234	138	WAIRI'S MED CLINIC	3365	CENTRAL	NYERI	OTHAYA	IRIA-INI	IHURIRIO	DISTRICT ESTIMATES	6	PRIV	-0.54123	36.86232	{29201167-511D-406C-A60A-D4D862205282}
37.123421	-0.934194	3235	0	GARDEN BREEZE HOSP	0	CENTRAL	MARAGUA	MAKUYU	MAKUYU	KIMORORI	DHMT	5	PRIV	-0.934194	37.123421	{FD54B2DF-9DA6-4C90-99B6-087AEDC79736}
39.5649	-4.28147	3236	67	JADI MEDICAL CENTRE AND NURSING HOME	0	COAST	KWALE	MSAMBWENI	DIANI	UKUNDA	GPS	6	PRIV	-4.28147	39.5649	{078152CA-2A48-4468-8E7C-8E17593E8567}
37.46	-0.54	3237	40	GK PRISONS DISP	830	EASTERN	EMBU	CENTRAL	MUNICIPALITY	DALLAS/STADIUM	DHMT	9	OTHER MIN	-0.54	37.46	{8EEA6DCC-A36D-4528-8686-70A1493937AB}
37.204125	-1.060279	3238	91	BOORE MEDICAL CLINIC	4734	CENTRAL	THIKA	MUNICIPALITY	GATUANYAGA	GATUANYAGA	SUBLOC CENTROID	6	PRIV	-1.060279	37.204125	{F412812A-AFD0-4D34-928F-9F996BD62F1E}
39.1247	-4.55058	3239	68	JERUSALEM MEDICAL CLINIC	0	COAST	KWALE	MSAMBWENI	LUNGA LUNGA	SEGA(KWALE)	GPS	6	PRIV	-4.55058	39.1247	{D19567EE-56CA-4226-B95D-51DF73FE5EC4}
37.07084	-1.032334	3240	92	BULLEYS TANNERIES DISP	4735	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	BIASHARA	SUBLOC CENTROID	4	PRIV	-1.032334	37.07084	{90BABA04-4739-4C61-975A-310C170EB478}
37.48	-0.54	3241	41	ITABUA POLICE DISP	3419	EASTERN	EMBU	CENTRAL	MBETI NORTH	GATITURI	DHMT	9	OTHER MIN	-0.54	37.48	{904147C7-D8D9-4C93-B476-0A4EF840771C}
39.5685	-4.26651	3242	69	JERUSALEM MEDICAL CLINIC	0	COAST	KWALE	MSAMBWENI	DIANI	GOMBATO	GPS	6	PRIV	-4.26651	39.5685	{607BD6B3-EED1-473F-908F-4EDB6FBF94DE}
37.079567	-1.048742	3243	93	CENTRAL MEMORIAL HOSPITAL	3886	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	KOMU	ILRI TOWNS	5	PRIV	-1.048742	37.079567	{28082B16-E488-4262-BA3A-EE95308AE6C9}
37.17915	-0.83788	3244	38	KAMAHUHA MEDICAL CLINIC	0	CENTRAL	MARAGUA	MAKUYU	KAMAHUHA	KAMAHUHA	GPS	6	PRIV	-0.83788	37.17915	{D41F240B-F3DF-4161-8242-3536562FE1C5}
39.4819	-4.46432	3245	71	KARI MEDICAL CLINIC	0	COAST	KWALE	MSAMBWENI	MSAMBWENI	VINGUJINI	GPS	6	PRIV	-4.46432	39.4819	{E159A300-3CA3-4BCA-9A8B-F0E2D835E44C}
37.575839	0.339313	3246	28	78th TANK BATTALION M/C  (MRS)	2905	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	9	AF	0.339313	37.575839	{63612AB6-9CDE-4A58-B882-B4BABB1CFF81}
37.127682	-1.06277	3247	96	DR.  WACHIRA  MEDICAL CLINIC	4738	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	MAJENGO(THIKA)	SUBLOC CENTROID	6	PRIV	-1.06277	37.127682	{FEC743FF-F6B0-4FBA-B4FC-C76CCB2451A9}
36.995496	-0.891441	3248	39	KANDARA HEALTH CLINIC	3405	CENTRAL	MARAGUA	KANDARA	ITHIRU	GAKARARA	1:50000 MAPS	6	PRIV	-0.891441	36.995496	{FB2F0EBE-DC45-4A3F-ACEE-FF9C4469E20E}
39.5632	-4.29124	3249	72	KAYA MEDICAL CENTRE	0	COAST	KWALE	MSAMBWENI	DIANI	UKUNDA	GPS	6	PRIV	-4.29124	39.5632	{9562F8DD-F62D-411B-8D8E-D1BAEEB4C551}
37.570504	0.342176	3250	0	GK PRISON DISP	196	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	9	MOH	0.342176	37.570504	{7F8EE417-E628-4382-BD10-4F110717F5DB}
37.12143	-0.9354	3251	42	MAKUTANO MEDICAL CLINIC	3406	CENTRAL	MARAGUA	KANDARA	KAGUNDUINI	GITURA(MARAGUA)	GPS	6	PRIV	-0.9354	37.12143	{79A6FF91-7141-4E37-A03F-E4CC2D1173C4}
36.958142	-1.143559	3252	102	EDIANA HOSPITAL	4739	CENTRAL	THIKA	RUIRU	RUIRU	RUIRU(THIKA)	ILRI MKT CENTRE	5	PRIV	-1.143559	36.958142	{0418DACD-162D-4D3F-9032-5578358BC92F}
36.852509	-0.739723	3253	48	MUNUNGA CLINIC	4846	CENTRAL	MARAGUA	KIGUMO	KINYONA	GACHARAGE(KIGUMO)	ILRI MKT CENTRE	6	PRIV	-0.739723	36.852509	{652AD947-F5C4-4F54-8B24-D93CC6B27CFB}
39.617239	-4.102071	3254	73	KIDUNGUNI HOSP	0	COAST	KWALE	MATUGA	NGOMBENI	KITEJE	AMKENI	5	PRIV	-4.102071	39.617239	{1D81F8A9-D6B5-47BC-8D76-177282B6E51C}
36.866404	-0.836218	3255	103	GARURA MEDICAL CENTRE	0	CENTRAL	THIKA	GATANGA	KIGORO	KIGORO	SUBLOC CENTROID	6	PRIV	-0.836218	36.866404	{392A8B66-621D-4DC7-B319-A97FAF334782}
37.577625	0.340206	3256	29	ISIOLO BARRACKS DISP	855	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	9	MOH	0.340206	37.577625	{D1C0B304-4AF7-459C-8487-265606DD638D}
39.3536	-4.39727	3257	74	KILULU CLINIC	0	COAST	KWALE	MSAMBWENI	MIVUMONI	MIVUMONI	GPS	6	PRIV	-4.39727	39.3536	{956BB692-1FE6-4656-BFE4-E00201D69806}
37.127519	-0.793357	3258	0	PAED AFYA CLINIC	0	CENTRAL	MARAGUA	MARAGUA	ICHAGAKI	KIANJIRUINI	DHMT	6	PRIV	-0.793357	37.127519	{B825E7E1-0F4C-4643-879E-AF30A05F987B}
37.338604	-0.993707	3259	107	ITHANGA MEDICAL SERVICES	3409	CENTRAL	THIKA	KAKUZI	ITHANGA	KAGUKU	ILRI MKT CENTRE	6	PRIV	-0.993707	37.338604	{E7C29623-484D-4F48-A5C0-C9DD2543BF77}
39.316	-4.13839	3260	75	KINANGO MEDICAL CLINIC	0	COAST	KWALE	KINANGO	KINANGO	KINANGO	GPS	6	PRIV	-4.13839	39.316	{75371012-CB44-4EAC-8FC9-640A1BDDD295}
37.48045	0.473862	3261	30	SCHOOL OF ARTILLERY DISP. (MRS)	867	EASTERN	ISIOLO	CENTRAL	ISIOLO WEST	ISIOLO WEST	SUBLOC CENTROID	9	AF	0.473862	37.48045	{83DFB71E-67EA-4359-A94B-4298621FE474}
37.13179	-0.7936	3262	50	ROSALENE CLINIC	4847	CENTRAL	MARAGUA	MARAGUA	ICHAGAKI	KIANJIRUINI	GPS	6	PRIV	-0.7936	37.13179	{54FD55FF-4083-4460-8736-23C96C41F190}
37.583429	0.350919	3263	31	SCHOOL OF COMBAT ENGINEERS DISP	868	EASTERN	ISIOLO	CENTRAL	ISIOLO EAST	WABERA(ISIOLO)	DHMT	9	AF	0.350919	37.583429	{8FD5BA0A-DC02-41C6-956F-E363E2516DBC}
36.958142	-1.143559	3264	108	JACARANDA (CRF) DISP	202	CENTRAL	THIKA	RUIRU	RUIRU	RUIRU(THIKA)	ILRI MKT CENTRE	4	PRIV	-1.143559	36.958142	{4993F30D-8B8A-4343-A793-54B08C184EF3}
39.4863	-4.18409	3265	76	KUNDUTSI MEDICAL CLINIC	0	COAST	KWALE	MATUGA	TSIMBA	KUNDUTSI	GPS	6	PRIV	-4.18409	39.4863	{73C3B2AB-F79E-4518-8F29-7DAEF103DC71}
37.12143	-0.9349	3266	51	RURAL MEDICAL CLINIC	0	CENTRAL	MARAGUA	KANDARA	KAGUNDUINI	GITURA(MARAGUA)	GPS	6	PRIV	-0.9349	37.12143	{98CEB8CA-25C7-42E2-B8BD-24279EC9435F}
37.014397	-1.103558	3267	111	JUJA EST DISP	204	CENTRAL	THIKA	RUIRU	JUJA	KIAORA	ILRI MKT CENTRE	4	PRIV	-1.103558	37.014397	{A18DB439-78C0-4EDF-962D-806005FBDAF0}
39.377967	-4.462332	3268	78	MACHANDE MED CLINIC	0	COAST	KWALE	MSAMBWENI	MIVUMONI	MIVUMONI	AMKENI	6	PRIV	-4.462332	39.377967	{49DBC483-907C-43BA-B850-8B7056DFDF82}
37.569805	0.330532	3269	32	SCHOOL OF INFANTRY  DISP. (MRS)	869	EASTERN	ISIOLO	CENTRAL	CENTRAL	BULLA PESA	DHMT	9	AF	0.330532	37.569805	{EAE02B2C-5DD9-466E-90C3-C07C1DE0D6A7}
36.856502	-0.918219	3270	114	KANYONI MEDICAL CLINIC	0	CENTRAL	THIKA	KAMWANGI	GITUAMBA	KANYONI	SUBLOC CENTROID	6	PRIV	-0.918219	36.856502	{8270FE61-56BC-4E73-88B8-5A2D6537DB4A}
37.04	-0.8	3271	52	SAANKA MEDICAL CLINIC	0	CENTRAL	MARAGUA	MARAGUA	NGINDA	GATHERA(MARAGUA)	DHMT	6	PRIV	-0.8	37.04	{EA6178F5-F7E4-46FA-AE2C-5B33AD96BBB3}
39.030733	-3.722815	3272	79	MAKINA MED CLINIC	0	COAST	KWALE	SAMBURU	MACKNNON RD	MACKINNON RD	AMKENI	6	PRIV	-3.722815	39.030733	{F1160FC5-B5B8-409E-BD5D-CBBC93C472A3}
38.016667	-1.633333	3273	52	N.Y.S DISP	888	EASTERN	KITUI	MUTOMO	IKANGA	ILUSYA	1:50000 MAPS	9	MOH	-1.633333	38.016667	{CF45524B-6F00-4E2A-8619-2A6E1967C2D1}
37.00191	-0.89527	3274	53	SOLEA MEDICAL CLINIC	4819	CENTRAL	MARAGUA	KANDARA	ITHIRU	KIIRI	GPS	6	PRIV	-0.89527	37.00191	{7592B689-E066-4DCE-BD84-1275F2BA7EDB}
37.204125	-1.060279	3275	115	KATUWA NYAGA MEDICAL CLINIC	0	CENTRAL	THIKA	MUNICIPALITY	GATUANYAGA	GATUANYAGA	SUBLOC CENTROID	6	PRIV	-1.060279	37.204125	{CCAF5927-DC90-4B50-A41D-D031CA2F7002}
39.125625	-4.552293	3276	80	MILOMANI MED CLINIC	0	COAST	KWALE	MSAMBWENI	LUNGA LUNGA	SEGA(KWALE)	AMKENI	6	PRIV	-4.552293	39.125625	{7C6FB264-D855-4122-A695-2EB1A666A627}
